Fecha,temp_mean,hum_mean,temp_max,temp_min,hum_min,hum_max,Semana,Anho,Distrito
2016-09-11,19.273089825714287,71.85699280035713,24.974937,14.78628958,47.12073061,94.44897609,37,2016,Total
2016-09-18,19.30461944875,78.65195637053571,25.13275056,14.6255802,56.32651843,99.86139197,38,2016,Total
2016-09-25,19.871618076607145,75.87049902785714,24.24032554,16.34175853,54.03025997,96.68516674,39,2016,Total
2016-10-02,19.884278454107143,74.97843725642858,25.24854228,15.93692304,50.58044526,97.56744365,40,2016,Total
2016-10-09,19.74018720946429,77.66339310767857,24.59040415,16.17398442,53.4039552,95.48631148,41,2016,Total
2016-10-16,20.148608338214284,77.41662300214286,25.16265702,15.40262214,53.87829795,97.45366342,42,2016,Total
2016-10-23,19.62163209767857,78.14094664571428,24.68034059,15.9048872,55.13478848,98.96354407,43,2016,Total
2016-10-30,19.215886496071427,78.41256304375,24.61222347,15.30472154,50.3414572,100.7328232,44,2016,Total
2016-11-06,19.727239245,78.7951964255357,25.29550429,15.32450476,52.95017909,101.1453394,45,2016,Total
2016-11-13,20.80420146982143,77.43248184339286,25.85044827,16.55875479,54.98337695,97.89955714,46,2016,Total
2016-11-20,21.26923359,76.98979344482143,26.97210761,16.75813209,44.48463028,98.57415917,47,2016,Total
2016-11-27,20.528412468214288,77.69294020517857,25.54671208,16.39875206,50.56336202,99.82865668,48,2016,Total
2016-12-04,21.349427732857144,76.24440637678572,27.3086362,16.20876854,52.56677815,96.12850648,49,2016,Total
2016-12-11,22.09242778017857,73.99069240696429,27.59201251,17.90742559,51.03825287,92.79572723,50,2016,Total
2016-12-18,21.626257379642855,76.48969013267858,27.24240195,17.20871056,48.31689547,97.67477079,51,2016,Total
2016-12-25,23.06060851875,73.84910151517856,28.60818772,19.09072847,48.53398582,96.37007779,52,2016,Total
2017-01-01,23.548939791785717,75.56859891767856,28.68220411,19.40821096,48.42687572,96.85968443,01,2017,Total
2017-01-08,24.402801255714284,70.84861566553572,30.18962198,20.25139255,43.87940084,92.75293182,02,2017,Total
2017-01-15,24.607738558214287,70.03057694303571,29.66662382,21.11144236,41.07403947,92.15048097,03,2017,Total
2017-01-22,25.39479987517857,69.54932428321429,30.2290644,22.72295654,46.80765208,82.85141203,04,2017,Total
2017-01-29,26.080543383035714,73.55524243517857,29.56702156,23.69167857,53.29943457,93.20627102,05,2017,Total
